Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.452574833,-1.48595993,7.342531128,9.20510788,11.86822865
2.462551833,-1.49883316,7.122788086,9.549242249,12.00702455
2.472527833,-1.426533508,6.976242828,10.18990997,12.4313003
2.482504833,-1.297501831,6.906487885,10.96544724,13.02398245
2.492481833,-0.919837189,6.682254181,11.34640503,13.19998214
2.502458833,-0.357306976,6.158493347,11.32829269,12.89902802
2.512435833,0.171393585,5.518125,11.06843307,12.36888394
2.522411834,0.502804413,4.905598755,10.484198,11.58603121
2.532388833,0.653391266,4.368815002,9.744885406,10.69935775
2.542365833,0.580043793,4.026925964,8.985514526,9.863673496
2.552342833,0.240400085,3.931424561,8.325387268,9.210101218
2.562319833,-0.175135803,3.994742889,7.948770447,8.89784215
2.572296833,-0.579295349,4.123774567,7.929011536,8.956021645
2.582272833,-0.872086487,4.237537994,7.992180176,9.088025476
2.592249834,-1.03554657,4.305346985,7.98349823,9.129327103
2.602226833,-1.048270111,4.24621994,7.821085968,8.960950827
2.612203833,-0.961750031,4.058061218,7.592960358,8.662901994
2.622180833,-0.864003296,3.789968719,7.431595917,8.386833876
2.632157833,-0.747844849,3.541485443,7.469766541,8.300530298
2.642133833,-0.75592804,3.439248047,7.470215607,8.258569824
2.652110833,-0.811013489,3.438200226,7.449558563,8.244688379
2.662087834,-0.803379364,3.550766144,7.51661911,8.351821445
2.672064833,-0.792452087,3.644321594,7.321125641,8.216321613
2.682041833,-0.929866333,3.514541473,6.937323761,7.832184506
2.692018833,-1.027762756,3.315754852,6.591393127,7.449630184
2.701994834,-1.330283661,3.007695465,6.350543976,7.151593908
2.711971833,-3.153192902,1.922302551,4.903054047,6.13822544
2.721948833,-5.779481506,2.430196381,5.503605194,8.342537448
2.731925834,-4.640500031,4.249213715,7.208410034,9.568240849
2.741902833,-2.748733978,4.184697876,6.838379517,8.475297588
2.751879833,-2.001338196,3.250939636,6.91172699,7.89594409
2.761855833,-1.733545074,2.84333725,6.748715973,7.525617086
2.771832834,-1.677411804,2.947969666,6.467301178,7.302754277
2.781809833,-2.021246796,3.04227356,5.659131775,6.735476187
2.791786833,-1.982627106,2.046993256,5.316643982,6.032221387
2.801763834,-1.373094635,2.493065643,6.229894867,6.849259466
2.811740833,-2.007176056,4.140539703,8.306825867,9.496113981
2.821716833,-2.969524841,4.315825195,8.289162598,9.80584731
2.831693833,-3.312910767,4.133055267,7.174131317,8.917717407
2.841670834,-3.260070648,3.98770752,6.886279907,8.599460614
2.851647833,-2.989433441,2.243684235,6.515351257,7.511366936
2.861624833,-1.378633118,1.316512299,5.446424103,5.770387284
2.871600833,-0.260608063,1.892813873,4.854105835,5.216608513
2.881577834,-0.298479309,3.353027344,7.34223175,8.077143638
