"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.081784542E1,3.367996216E-2,-5.182373199E0,1.048868866E0,5.287556356E0
1.082786742E1,5.983058167E-1,-4.029171295E0,-3.463796997E-1,4.088052112E0
1.083788942E1,1.416204987E0,-3.560196533E0,-3.358715515E0,5.095253265E0
1.084791242E1,1.570683746E0,-4.274361420E0,-4.611610107E0,6.481061700E0
1.085793442E1,7.699987793E-1,-5.891598358E0,-2.504142609E0,6.447833709E0
1.086795742E1,-6.409671021E-1,-7.360643463E0,-6.975494385E-1,7.421353397E0
1.087797942E1,-2.262844391E0,-8.044720917E0,-4.014651489E-1,8.366550880E0
1.088800142E1,-3.535647583E0,-8.039930878E0,-1.283880157E0,8.876352889E0
1.089802442E1,-4.469705200E0,-7.658224640E0,-2.361339569E0,9.176197130E0
1.090804642E1,-5.792354736E0,-7.440577240E0,-3.363954620E0,1.001148110E1
1.091806942E1,-6.759643250E0,-7.778574371E0,-7.369026031E0,1.266892027E1
1.092809142E1,-7.147337036E0,-8.233029327E0,-9.511520691E0,1.446845619E1
1.093811442E1,-7.846982117E0,-8.157885590E0,-6.070626068E0,1.284440448E1
1.094813642E1,-7.855364685E0,-8.368198242E0,-4.887037354E0,1.247463948E1
1.095815842E1,-6.498735809E0,-9.200317841E0,-5.822741547E0,1.268005263E1
1.096818142E1,-5.333858185E0,-9.816586304E0,-5.162614288E0,1.230723349E1
1.097820342E1,-5.173092499E0,-9.287586365E0,-4.179309082E0,1.142308062E1
1.098822642E1,-5.427563324E0,-7.571854248E0,-5.391338654E0,1.076373322E1
1.099824842E1,-6.056555328E0,-5.975873108E0,-6.239624634E0,1.055110598E1
1.100827042E1,-6.991660767E0,-5.336851959E0,-6.318510590E0,1.082999932E1
1.101829342E1,-7.789801025E0,-5.543871460E0,-6.729855194E0,1.169215385E1
1.102831542E1,-8.603658600E0,-6.604266357E0,-6.719227295E0,1.275881228E1
1.103833842E1,-9.056616669E0,-8.071365509E0,-7.131020966E0,1.407198304E1
1.104836042E1,-9.422006836E0,-9.208550720E0,-7.230713654E0,1.502846762E1
1.105838342E1,-9.671238556E0,-1.005069946E1,-7.176676025E0,1.568611149E1
1.106840542E1,-9.902058563E0,-1.065678909E1,-6.882986755E0,1.609327264E1
1.107842742E1,-1.047985703E1,-1.090272766E1,-6.841073914E0,1.659810730E1
1.108845042E1,-1.058329193E1,-1.133577713E1,-7.573650513E0,1.725879756E1
1.109847242E1,-1.010473709E1,-1.125509491E1,-7.384893036E0,1.683209786E1
1.110849542E1,-8.870254211E0,-1.081486038E1,-7.621101837E0,1.592871018E1
1.111851617E1,-7.083869019E0,-1.038555313E1,-8.006101227E0,1.490431384E1
1.112853817E1,-6.188431091E0,-1.000803818E1,-7.516918488E0,1.396286400E1
1.113856117E1,-5.990243225E0,-1.009276199E1,-7.452552338E0,1.390278371E1
1.114858317E1,-6.337670746E0,-1.036938675E1,-8.030350800E0,1.456628937E1
1.115860617E1,-7.338489532E0,-1.066397415E1,-9.040300598E0,1.578926243E1
1.116862817E1,-8.609646149E0,-1.133128647E1,-8.602610779E0,1.662916029E1
1.117865117E1,-9.932295685E0,-1.237925720E1,-7.710166626E0,1.764491926E1
1.118867317E1,-1.115615067E1,-1.417686905E1,-7.142546997E0,1.940255889E1
1.119869517E1,-1.206446182E1,-1.743619125E1,-6.415808258E0,2.215253033E1
1.120871817E1,-1.235395981E1,-2.196008377E1,-5.481900330E0,2.578598133E1
1.121874017E1,-1.233420090E1,-2.711880615E1,-4.352798309E0,3.010828810E1
1.122876317E1,-1.293954208E1,-3.132505920E1,-2.851719818E0,3.401210651E1
1.123878517E1,-1.405816589E1,-3.350303009E1,-1.770967255E0,3.637611000E1
1.124880817E1,-1.476529541E1,-3.393323547E1,-2.008822632E0,3.706094692E1
1.125883017E1,-1.479927475E1,-3.287987595E1,-2.887196045E0,3.617237449E1
1.126885217E1,-1.355027206E1,-2.982787262E1,-3.144960022E0,3.291204387E1
1.127887517E1,-1.104343506E1,-2.519545578E1,-3.732937317E0,2.776154302E1
1.128889717E1,-8.103548584E0,-1.863085693E1,-6.110143890E0,2.121580043E1
1.129892017E1,-5.028193817E0,-1.221190521E1,-9.018745422E0,1.599222095E1
1.130894217E1,-2.498753815E0,-7.084767151E0,-9.728419647E0,1.229145415E1
1.131896417E1,7.396119690E-1,-3.364253998E0,-1.009785141E1,1.066920025E1
1.132898717E1,5.374124451E0,-2.525248718E-1,-1.388946671E1,1.489504172E1
1.133900917E1,8.078700256E0,2.118245087E0,-1.777299088E1,1.963750404E1
1.134903217E1,4.349056091E0,2.689906311E0,-1.454106171E1,1.541403128E1
1.135905417E1,9.098080444E-1,2.021246796E0,-9.337283020E0,9.596772556E0
1.136907717E1,-3.686833191E-1,1.837878113E0,-5.212760010E0,5.539547840E0
