Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.488841583,0.367934875,-3.284020844,0.468226318,3.337574697
1.498819583,0.670605469,-3.642375641,0.16375946,3.707213126
1.508797583,0.532143402,-3.776197357,0.301622772,3.825417543
1.518775583,0.426612854,-4.014352112,0.215402069,4.042699526
1.528753583,0.564625854,-4.064497833,-0.202828217,4.108537973
1.538731583,0.382005615,-3.742068329,-0.362546082,3.778947384
1.548709583,-0.05269043,-3.261268158,-0.472567291,3.295749706
1.558687583,-0.381706238,-2.812201996,-0.800834656,2.94881601
1.568664583,-0.683029633,-2.691852264,-0.945284271,2.933625819
1.578642583,-0.83541275,-2.702330475,-0.852177887,2.954100812
1.588620583,-0.691861267,-2.216590576,-0.648002472,2.410778505
1.598598583,-0.595761108,-1.358125763,-0.219892731,1.499263052
1.608576583,-0.592767334,-0.399968262,0.498014374,0.871416111
1.618554583,-0.572259979,0.738713837,1.523232422,1.787013326
1.628532583,-0.496667175,2.285896454,2.506687317,3.428626866
1.638510583,-0.601000214,4.587210846,3.877835999,6.036664363
1.648487583,-1.423390045,7.662116547,6.238427124,9.982586948
1.658465583,-2.059866486,11.6600029,9.939480743,15.45936593
1.668443583,-1.596579895,13.47797241,12.26863724,18.29547123
1.678421583,-1.196761322,13.85309235,14.72652603,20.2536657
1.688399583,0.403860168,15.2710936,16.70735687,22.63857717
1.698377583,1.615590363,16.67083282,18.73563904,25.13067786
1.708355583,1.705852661,17.88181458,21.71339676,28.18050434
1.718333583,0.431253204,17.88840088,24.74953308,30.5404691
1.728310583,-0.922980652,16.86258408,27.94284256,32.64967206
1.738288583,-0.931213531,15.55984314,29.85017624,33.67504861
1.748266583,-0.68452652,13.96940048,30.10868866,33.19858219
1.758244583,-0.269739075,12.34243378,29.47999603,31.96057879
1.768222583,-0.172591095,10.60005707,28.81313278,30.70158983
1.778200583,-0.250728607,8.564739532,27.09291,28.41554857
1.788178583,-0.55579422,6.735243988,24.10647034,25.0358609
1.798156583,-0.990190887,5.087021484,20.39733353,21.04541472
1.808133583,-1.479074249,3.94205246,16.59628784,17.12203867
1.818111583,-1.727258148,2.959645386,12.95540909,13.40095318
1.828089583,-1.664538574,2.392474823,9.610315247,10.04254866
1.838067583,-1.027912445,2.077978821,6.741081848,7.128589233
1.848045583,0.008831635,1.428928528,5.001998291,5.202105501
1.858023583,1.077758789,0.391436005,3.948489075,4.111611865
1.868001583,2.017654266,-0.251027985,2.377206573,3.128107236
1.877979583,2.447260895,-0.609682159,1.321751404,2.847424274
1.887957583,4.989424438,-0.098944244,2.061063995,5.399271338
1.897934583,4.259242859,1.081051941,2.754122772,5.186040424
1.907912583,3.655847626,1.135688324,0.506846008,3.861593286
1.917890583,3.661086731,0.628992004,-0.267793121,3.724365738
1.927868417,2.229912872,0.091459808,-0.909808044,2.410109332
1.937846417,2.361788635,-0.308358765,-1.448687439,2.787799487
1.947824417,1.764380951,-0.681083679,-1.720971222,2.557079792
