"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.020782958E0,-4.649331665E-1,3.382965088E0,8.076005859E0,8.768265865E0
2.030803958E0,-6.242019653E-1,3.517834625E0,8.283025360E0,9.020714920E0
2.040825958E0,-8.105644226E-1,3.752546539E0,8.510851593E0,9.336659737E0
2.050846958E0,-9.289682007E-1,3.946094055E0,8.705596619E0,9.603231367E0
2.060868958E0,-9.421408081E-1,3.967499542E0,8.865763550E0,9.758608776E0
2.070890958E0,-8.646020508E-1,3.871998138E0,8.996741180E0,9.832662821E0
2.080911958E0,-7.294331360E-1,3.836821289E0,9.079818420E0,9.884147553E0
2.090933958E0,-5.908213806E-1,3.832630005E0,9.023236084E0,9.821247990E0
2.100954958E0,-5.285508728E-1,3.798051910E0,8.975784760E0,9.760598157E0
2.110976958E0,-5.019062805E-1,3.835773468E0,9.038803711E0,9.831838106E0
2.120997958E0,-4.879852295E-1,3.871399384E0,9.146729279E0,9.944270675E0
2.131019958E0,-5.072950745E-1,3.842509460E0,9.327403564E0,1.010062793E1
2.141040958E0,-5.331912231E-1,3.783831482E0,9.554481354E0,1.029027636E1
2.151062958E0,-5.369334412E-1,3.728596344E0,9.746981049E0,1.044961089E1
2.161084958E0,-5.098397827E-1,3.739972687E0,9.780211945E0,1.048331427E1
2.171105958E0,-4.704716492E-1,3.784879303E0,9.754166107E0,1.047331902E1
2.181127958E0,-4.754113770E-1,3.849993896E0,9.813592529E0,1.055249105E1
2.191148958E0,-5.084925842E-1,3.867657166E0,9.812694397E0,1.055965473E1
2.201170958E0,-4.860392761E-1,3.856430511E0,9.789792023E0,1.053320076E1
2.211191958E0,-3.427871704E-1,3.833827515E0,9.695488129E0,1.043159751E1
2.221213958E0,-1.939965820E-1,3.726949768E0,9.525591431E0,1.023057581E1
2.231234958E0,-7.319778442E-2,3.489094391E0,9.437574463E0,1.006215431E1
2.241256958E0,-1.493893433E-1,3.153492279E0,9.555529175E0,1.006354652E1
2.251278958E0,-3.540138245E-1,3.015030212E0,9.884395294E0,1.034006786E1
2.261299958E0,-5.861810303E-1,3.359014893E0,1.015413437E1,1.071135071E1
2.271321958E0,-1.013392639E0,3.762425995E0,1.044273422E1,1.114600879E1
2.281342958E0,-1.613794098E0,4.014651489E0,1.096619568E1,1.178894421E1
2.291364958E0,-2.231559448E0,4.036356354E0,1.154159912E1,1.242902009E1
2.301385958E0,-2.668800201E0,3.741918640E0,1.211041626E1,1.295324792E1
2.311407958E0,-2.809956665E0,3.263064423E0,1.277263916E1,1.347901172E1
2.321428958E0,-2.696043549E0,2.554587708E0,1.330867447E1,1.381721337E1
2.331450958E0,-2.377505951E0,2.029779053E0,1.350491638E1,1.386200938E1
2.341472958E0,-1.998643799E0,1.758842468E0,1.316542236E1,1.343191907E1
2.351493958E0,-1.718725891E0,1.636846161E0,1.217538116E1,1.240456330E1
2.361515958E0,-1.524579620E0,1.804497528E0,1.089015381E1,1.114342875E1
2.371536958E0,-1.394051056E0,2.150128784E0,9.588161316E0,9.924679821E0
2.381558958E0,-1.363215179E0,2.455942841E0,8.514593811E0,8.965953303E0
2.391579958E0,-1.359323273E0,2.695145416E0,7.900271301E0,8.457295975E0
2.401601958E0,-1.364712067E0,2.840642853E0,7.679480438E0,8.300970464E0
2.411622958E0,-1.403481445E0,2.891537018E0,7.742499390E0,8.383140419E0
2.421644958E0,-1.543290710E0,2.896027679E0,8.119714966E0,8.757767619E0
2.431666958E0,-1.689237213E0,2.919828186E0,8.605305176E0,9.242845675E0
2.441687958E0,-1.846410370E0,2.851570129E0,9.046288147E0,9.663126445E0
2.451709958E0,-1.933678894E0,2.875220947E0,9.268875275E0,9.895355396E0
2.461730958E0,-1.969903564E0,3.036435699E0,9.293424225E0,9.973374335E0
2.471752958E0,-1.999392242E0,3.196752319E0,9.155111847E0,9.901154865E0
2.481773958E0,-1.988914032E0,3.336860962E0,8.891060944E0,9.702648340E0
2.491795958E0,-1.954635315E0,3.376977539E0,8.531508636E0,9.381429322E0
2.501816958E0,-1.924697571E0,3.349434814E0,8.258476410E0,9.117324549E0
2.511838958E0,-1.851200409E0,3.374582520E0,8.153694305E0,9.016511574E0
